Fordham,99.702700067717,98.783527090948,0.52660280989795,3–3,3,6,47.3,46.2,46.5,43.5,21.8,23.8,34.5,30.8,71.4,48.5,46.3,30.3,30.6,9.5,7.4,45.1,43.8,41,29.8,70.631926360569,77.0747257296626,79.37299999999999,1.941176470588235,2024,0,0,11.27368,,62.7,70.6,0.981,0.928,8.8156166666666
Georgetown,108.75834272432,107.87280445188,0.52348750840689,5–2,5,7,54,47.6,43.5,31.4,20.4,15.7,37.1,31,68.8,52.2,50.5,37.6,28.1,10.1,7.4,57.1,46.4,42.5,35.6,69.072894524093,77.6486377396569,80.5995,1.8910217956408717,2024,0,0,52.83772,,67.2,66.7,1.121,1.019,8.4515428571429
Marshall,104.09296416091,103.31891271152,0.52144566591211,2–4,2,6,45.7,52.1,30,26.7,17.5,18,32.5,32.6,75.2,49.4,52.5,26.4,34.2,12.9,9,56.9,55.4,37.7,36.4,73.480356323488,77.8137274751974,80.756,2.0857656937225104,2024,0,0,3.1998400000000027,,72,64.5,0.985,1.08,20.49285
Murray St.,107.31109686152,106.66612596022,0.51732478447632,2–3,2,5,50.5,52.9,38,25,13.8,14.1,27.8,25.1,68,53.6,53.3,29.7,34.7,7.6,8.8,43.3,36.3,34.2,31.8,68.894141791788,76.31427412814274,78.81400000000002,2.4905018996200763,2024,0,0,0.20004000000000283,,69.6,70.1,1.081,1.092,11.65516
Rhode Island,104.49626370797,103.97060129384,0.51449495756054,4–2,4,6,54.2,48.8,37,20.5,19.6,13,36.2,31.3,66.5,54.7,48.1,35.4,33.3,7.3,13.1,51.8,53.4,29.6,38.7,68.377215409113,77.65636588380718,80.4785,1.6225999999999998,2024,0,0,6.581480000000003,,59.7,69.2,1.095,1.065,13.935383333333
Portland St.,104.40278743916,103.99611808203,0.51121867368108,5–1,5,6,49.2,51.3,32.7,27.3,14.7,19.1,29.1,27.1,67.1,47.4,49.1,34.5,36.8,8,8,40.7,52.7,40,37.1,69.978520630521,76.90504757964419,79.01100000000001,2.6530693861227754,2024,0,0,8.183880000000002,,68.1,59.8,1.064,0.997,10.547333333333
Louisiana Lafayette,105.84694059339,105.48039962588,0.50997189103623,3–2,3,5,54.3,53.2,22.4,35,16.8,19.1,33.1,37.7,69.2,52.7,59.2,37.8,25.3,10,12.4,47.3,43.2,40.6,28.2,68.176672367225,76.41277890466532,79.27,2.051051051051051,2024,0,0,0.19980000000000286,,78.6,67,1.141,1.104,10.96628
Northern Illinois,107.67056836474,107.3407666208,0.50881890645802,4–2,4,6,53.7,49.9,46,28.1,16.7,10.4,25.5,31.1,74,52.9,51.1,36.8,31.6,10.9,4,47,55.6,35.9,31.9,72.307659550228,78.04477911646588,80.9585,1.7974405118976202,2024,0,0,4.555440000000003,,69.4,67.5,1.092,1.114,27.155333333333
South Florida,102.80582162926,102.50505560996,0.50842255549982,2–2,2,4,45.6,46.3,38.6,35.2,15.5,22.2,28.4,26.8,71,52.2,50.7,22,25.3,6.3,6.3,54.5,53.3,34,34.2,69.882460780531,76.87262434290335,80.12849999999997,2.0613631820907456,2024,0,0,30.68256,,77.4,67.5,1.029,0.898,3.70255
Samford,106.70146255542,106.46199580018,0.50645916440509,4–2,4,6,51.1,49.7,32.2,41.1,20,20.5,33.3,32,74.9,47.7,48,37.1,35,10.3,15.5,65.2,58.1,42,38.1,71.740373104576,75.91372707115502,79.82300000000001,2.0139944022391045,2024,0,0,13.719160000000004,,74.6,73,1.063,1.036,20.133833333333
UT Arlington,105.84799793184,105.63886824435,0.50568566873422,3–3,3,6,50.4,50.5,39.2,33.1,20.3,12,32.6,22.6,72.1,52,47.8,32.2,37.5,9,13.6,68.2,56.9,42.9,32,69.905584669476,76.96009821976672,79.6395,1.8018,2024,0,0,10.69604,,69.9,71,1.028,1.079,22.689083333333
Air Force,102.52095398855,102.4724854006,0.50135952496784,6–2,6,8,52.2,44,38.8,32.1,17.9,18.1,22.4,28.5,64.1,53.4,43.2,33.9,30.4,14.3,6.8,64.6,42.4,45.7,35.5,63.053800672605,77.61294261294262,79,1.6798078847308395,2024,0,0,0.19988000000000283,,66.5,68.5,1.018,0.941,4.72905
Davidson,104.78622835444,104.74629641274,0.5010958122143,3–3,3,6,50.8,51.6,35.1,21.4,17.2,17.5,25.3,32.4,64.9,48.2,51.9,36.5,34.2,4.8,11.9,53.2,59.5,39.5,46,67.296842203977,78.67565308254963,81.67,1.6538154214942065,2024,0,0,31.159160000000004,,73.2,70.7,1.043,1.063,26.406366666667
UC Santa Barbara,106.91077217565,106.96811060034,0.4984584971595,3–2,3,5,56.9,48.4,36.1,28.6,21.6,12.4,29.5,23,71.2,56.9,51.2,38,28.7,9.2,4.6,54.6,44.5,28.8,34.3,68.07749487972,78.2451874366768,80.4075,1.681,2024,0,0,22.66,,75.8,68.9,1.087,1.031,9.7624
Stetson,110.26460496307,110.48088220293,0.49436662592367,3–2,3,5,54.2,48.3,21.6,23,22.4,12.9,30.1,36.4,65.1,52.1,49.2,37.8,31.3,5.3,11.6,64.5,51.9,46.5,41.2,65.639472226362,78.18844984802432,82.155,1.9489999999999998,2024,0,0,17.804,,81.4,72.6,1.057,1.107,29.44796
Iona,104.50711454432,104.72400557287,0.49403977387785,2–5,2,7,50.8,53.8,32.9,49.1,17,21.6,28,30.9,71.4,49.4,56.3,35.4,33.3,8.5,12.6,46.5,50.9,38.6,39.6,69.707775365937,76.48369021412849,78.90350000000001,1.6202759448110382,2024,0,0,7.299160000000002,,64.3,72.5,1.045,1.063,16.580614285714
Toledo,108.34403345237,108.61063646521,0.49293462520434,3–3,3,6,54.2,57.2,34,28.1,17.3,23.5,31.7,32,72.2,52.2,60.6,40.4,33.3,5.6,6.2,46.1,52,24.4,32.5,70.534161397339,76.67763289869609,79.97500000000001,1.4422231107556978,2024,0,0,9.583600000000002,,74.2,71.9,1.126,1.062,19.419016666667
Western Carolina,105.44069892418,105.70268743948,0.49286583147551,5–0,5,5,52.9,48.4,22.8,32,14.5,13,28.4,21.5,66.1,51.5,45.9,37,36.7,6.3,7.6,43.9,25.2,33.6,27.8,68.298498711698,75.69727547931383,80.2975,2.34,2024,0,0,11.981600000000004,,70.6,57.1,1.099,0.99,10.04648
East Carolina,107.53388789335,107.80545555748,0.49274909358473,3–3,3,6,51.9,57,40.7,31.4,16.3,18.3,38,28.5,67.4,53.2,59.3,33.1,36.2,10.4,7.8,51.9,52.8,37.9,45.5,68.439836880695,76.21784989858013,79.46300000000001,1.8542291541691647,2024,0,0,27.198559999999997,,67.1,72.4,1.137,1.13,7.0288166666667
UNC Asheville,104.78383575261,105.09076135182,0.49159185004552,2–3,2,5,46.8,54.7,49.3,39.1,17.3,19.9,28.6,36.6,72.3,47.5,58,30.4,32,7.5,6.7,55,43.5,39.1,32.7,70.335044985364,77.22688906752413,80.0255,2.8058388322335532,2024,0,0,13.454,,70.3,79.3,1.016,1.124,16.09828
Louisville,106.3947429077,106.77368213218,0.48977991532863,4–3,4,7,46.6,49.6,49.2,33.6,18.4,17,35.8,29.5,71,48.8,51.6,28,30.4,7,8.5,41.7,47.9,31.8,32.5,69.823452542753,77.98399671727532,81.05949999999999,1.1687662467506499,2024,0,0,84.7816,,72.5,69.9,1.059,1.033,12.050057142857
Pepperdine,105.41198682487,105.84550138677,0.48820278693791,3–5,3,8,52.7,53.7,27.3,40.6,19.6,18.7,31,23.1,70.9,50.7,53.6,38.4,36,5.2,4.4,50.4,49,28.8,28.9,70.241452838043,77.26778072141836,79.59549999999999,1.3903903903903903,2024,0,0,20.718760000000003,,72.5,68.2,1.058,1.032,13.952875
Cal Baptist,103.36229883846,103.80705158991,0.48765834427335,4–1,4,5,50.7,46.8,39.7,29.9,15.4,16.6,35.7,27.3,65,47,47.2,38.2,30.4,6,8.6,46.8,35.6,35.5,28.4,65.429170216778,76.15892672858617,79.63,2.229,2024,0,0,9.657200000000001,,66.7,69.9,1.13,0.979,3.91694
UC Davis,101.36816650706,101.83986051402,0.48665603224354,2–2,2,4,53.1,55.4,40.4,33.2,21.7,25,31.5,30.4,66.9,50,55.3,39.2,37,12.1,6.7,46.9,44,35.6,35.6,69.981913073827,76.60697627256134,78.38399999999999,2.4861999999999997,2024,0,0,0.20000000000000284,,64.3,75,1.028,1.039,7.846875
Northern Kentucky,104.35325551132,104.86358734062,0.4859779721283,3–3,3,6,50.1,50.4,39,27.5,18.4,21,30.4,32.7,69.8,54.7,52.6,26.5,31,10.5,6.8,54.2,55,30.4,36.1,66.636626916656,76.76674129859556,79.7275,2.0779844031193755,2024,0,0,6.327000000000003,,68.7,76.5,1.019,1.038,18.622483333333
Montana,106.62000121511,107.22717151274,0.48367994129997,1–4,1,5,43.8,51.1,30.1,46.8,14.8,12.1,24.7,29.7,66.1,47.7,52.6,24,32.4,6.9,9.8,50.4,46.4,33.2,37.8,65.756302217231,77.06030150753769,80.325,2.419,2024,0,0,9.254000000000003,,74.7,69.2,0.962,1.131,38.56392
Gardner Webb,99.441297917165,100.04479261335,0.48261179155582,1–5,1,6,43.3,48.2,31.8,45.4,16.7,18.3,27.5,30.2,69.7,45.1,48.2,25.9,32.1,7,10.9,47.2,46.2,29.6,32.3,68.455597977348,75.43279999999999,78.831,2.2523999999999997,2024,0,0,0.20000000000000284,,67.2,73.2,0.924,1.025,29.81385
Belmont,107.30584810927,108.07764909559,0.47940713045667,4–3,4,7,55.4,54.2,31.3,28.6,17,14.9,20.9,30.9,74.6,54,54.8,38.3,35.3,7.6,5.7,52.7,53.1,39,35.7,72.405078350482,76.96729636400569,79.733,1.3961999999999999,2024,0,0,6.515120000000003,,71.6,67.2,1.075,1.126,19.976514285714
Cleveland St.,104.93111832956,105.89266464879,0.47379866258096,4–3,4,7,48.6,49.4,37.8,40.9,17.6,19.7,36.4,39.2,69.6,45.9,50.7,36.4,31.2,14.7,7.8,44.3,49.5,31,34.1,68.891942220009,76.64000801763882,79.988,2.3849999999999993,2024,0,0,13.563200000000004,,65.2,60.4,1.065,1.046,11.151857142857
Brown,101.50714175689,102.45361198204,0.47334250662557,1–6,1,7,48.1,52,39.9,36.8,20.2,17.1,32.3,26.5,71,50.4,47.7,29.7,39.5,13.3,8.3,49.2,49.5,39.4,37.3,70.730623086499,76.83340398473929,79.832,1.9782087165133952,2024,0,0,6.338800000000003,,62.9,68.4,0.988,1.058,19.229528571429
Arkansas St.,106.87397965004,107.89975595443,0.47256492066378,2–5,2,7,49.8,49.9,31.7,49.2,18.9,13.2,33,29.5,72.4,46.9,50.3,35.5,32.2,8.8,14.9,58.5,43.5,45,21,69.784496873204,76.73529411764707,80.2215,2.3586000000000005,2024,0,0,19.1456,,66.2,73.5,1.041,1.113,17.743128571429
Stony Brook,104.96478219005,106.38518418226,0.4614326385989,1–4,1,5,44.3,53.2,26.2,22.2,16.2,19.2,27.4,38.7,68.9,44.4,52,29.3,36.7,9.2,10.6,38.1,54.1,38,38,67.032739465735,76.52837977296181,80.225,2.3713713713713713,2024,0,0,5.754800000000002,,70,71.4,0.946,1.12,36.44212
Wyoming,103.58750022119,105.16056670395,0.45677695642879,3–2,3,5,50,48.1,38.8,23.2,22.9,19.5,33.1,34.1,70.9,48.9,51.8,34.8,28,11.2,9.8,47.5,42.2,33.3,37.5,68.458983650065,77.8952772073922,81.4975,1.991,2024,0,0,9.492200000000004,,75.7,80.8,1.008,1.022,19.89742
DePaul,103.55918864915,105.15813610374,0.45606299757348,1–5,1,6,49.9,50,35.8,38.5,20,18.6,23.5,33.5,71.6,47.5,49.4,36.2,34.2,10.6,8.7,60.3,44.7,34.6,31.2,69.640560327601,77.86538071065989,80.509,2.2607999999999993,2024,0,0,31.323680000000003,,71.7,69.3,0.978,1.05,9.3042
Oregon St.,101.29064068841,102.89988661593,0.45480641938956,2–3,2,5,45.4,49.1,43.6,37.6,18.8,16.4,24,34.6,68.2,49.1,49.7,26.5,32.1,9.9,10.7,53.1,56.9,40.1,40.7,66.238756993186,77.86329776525066,82.0525,1.3015015015015017,2024,0,0,34.69364,,74.8,68.6,0.948,1.087,27.03706
Florida Gulf Coast,107.35407698567,109.08022847392,0.45426860736032,1–6,1,7,48.8,55.5,35.6,42.4,20.4,16.3,34.9,28.7,65.8,48.5,52,32.9,40.5,9.8,8.8,43.8,48,41,39.7,66.017246629464,76.20794064567875,79.166,2.629274145170966,2024,0,0,15.926080000000002,,70.1,68.4,1.025,1.133,20.257757142857
Tarleton St.,100.7178023514,102.35659606876,0.45372973011836,4–2,4,6,46.5,51.6,28.3,36.4,21.4,21.9,35.1,31,66.1,46.6,50,30.8,35.9,9.3,9.9,41.1,58,31.6,41.9,67.645160740341,76.62725201905155,78.2145,1.8826,2024,0,0,0.20000000000000284,,76,64,0.978,0.998,21.75305
Georgia St.,104.31706944566,106.04242751167,0.45297710364039,3–3,3,6,46.6,49.4,34.9,52.7,14,16.8,33.1,28.3,70.8,47.5,53.3,29.8,27.5,4.4,9.5,44.4,45,32,32.4,69.223977683644,76.80184147317853,78.6295,2.3953162530024015,2024,0,0,31.177720000000008,,77.8,72.9,1.072,1.061,10.668416666667
Longwood,101.86672398017,103.61615164643,0.45120065304893,5–1,5,6,48.1,45.9,49,32.2,17.7,19.7,38,27.3,68.8,48.5,43.8,31.6,33.1,9.4,7.2,48,46.4,32.7,36.2,67.828584899984,77.05275974025976,79.63600000000001,2.296,2024,0,0,17.270080000000004,,71.3,70.8,1.064,0.934,6.15445
Bellarmine,105.26428336627,107.26189776541,0.44616150499784,1–6,1,7,47.5,52.3,22.2,30.6,16.8,17.9,22.9,31.7,67.8,44.8,56.1,34.6,31.6,3.5,9.2,53.6,53.3,38.4,43.7,65.963345561052,76.89486404833836,78.93450000000001,2.038592281543691,2024,0,0,0.20004000000000283,,80,71,0.965,1.078,23.510928571429
McNeese St.,108.48128268488,110.59198237616,0.44482451913146,3–2,3,5,54.1,47.9,27.6,32.5,13.2,19,31.5,31.8,62.2,50.2,49.3,42.5,31.1,12.5,13.8,33.1,58.3,28.3,49.3,66.155628507909,76.07954545454545,79.2075,2.269,2024,0,0,12.882000000000001,,59,72.4,1.131,1.028,22.36016
Oral Roberts,105.28210355445,107.41502867301,0.44259140039006,1–4,1,5,49.3,45.7,24.6,30.8,12.5,14.2,20,39.3,67.4,47.9,45.1,34.1,31.1,13.5,13,43.7,53,43.9,35.6,68.643080306661,76.72367091166363,79.55850000000001,2.3717256548690266,2024,0,0,29.54668,,70.3,76.7,1.011,1.113,31.50638
Western Kentucky,101.20953651824,103.39064619646,0.43900594525842,2–3,2,5,44.3,49.3,32.6,49.8,17.7,21.4,32.7,30.3,75.7,48.6,51.1,20.5,30.8,7.9,9.3,29.4,50.8,24,37.5,71.783591726609,77.14026236125126,80.1775,2.544,2024,0,0,34.260600000000004,,70.8,69,0.959,1.002,14.51762
Bryant,102.3339902528,104.72462277057,0.43399683124969,2–4,2,6,46.7,43.9,24.4,34.9,16.8,15.7,17.9,30.7,73.5,44.3,45.6,33.3,27.4,14.5,8.5,54.5,54,41.9,37.7,72.743812691185,77.72010485985076,78.633,2.827234553089382,2024,0,0,24.19132,,64,70.4,0.903,0.987,26.917466666667
Old Dominion,100.97140508096,103.37700979232,0.4327180179119,2–3,2,5,47.1,50.4,21.5,40.9,15.6,17.7,28,31.1,66.2,44,48.4,36.3,35.2,10.5,10.2,43,52.1,29.6,45.6,67.052103585712,76.45276220976781,78.46799999999999,1.7290541891621678,2024,0,0,16.8822,,74.2,70.4,0.997,1.074,17.28986
High Point,109.07739176259,111.69780285413,0.43217001745334,3–3,3,6,52.6,49.6,49.1,37.7,16.2,11.3,36.2,23.3,69.4,53.2,47.7,34.5,34.9,10.9,7.9,37.3,47.8,41.7,40.4,68.799001590904,77.12708962739174,80.21999999999998,1.4042425455273166,2024,0,0,10.75552,,75.4,74.1,1.164,1.103,8.3385166666667
La Salle,106.06804987368,108.62941862511,0.43182574655265,5–2,5,7,50.2,49.7,34.5,34.4,14.2,16.2,28.6,31.4,67.6,49.4,49.8,34.4,32.9,7.3,7.8,52.4,52.6,37.7,34.2,68.493292005462,76.01226870474656,79.34899999999999,1.9219687875150062,2024,0,0,1.227760000000001,,71.1,66.7,1.077,1.063,14.232014285714
North Dakota St.,104.16080837439,106.6921136761,0.43140281033725,2–4,2,6,48,54.1,31.6,28.1,18,14.5,30.3,32.7,65.5,44.1,50.2,37.2,40.9,3.3,14,42,48.3,33,34.7,67.628395765932,76.93845228548518,80.23100000000001,1.6220000000000003,2024,0,0,4.321480000000004,,73.1,68,1.015,1.162,27.7102
Howard,107.27618305675,109.93135208073,0.43016731158433,3–5,3,8,50.6,51.9,40.6,35,21.5,15,30.8,28.8,71.9,49.3,54,35.3,31.7,6.7,8.7,44.9,48.1,36.3,32.9,70.187566222892,76.25931261576453,79.0215,2.220955808838232,2024,0,0,27.628359999999997,,76.3,68.5,1.033,1.083,20.4003875
Tulsa,100.718819864,103.22521526739,0.42979794637131,4–1,4,5,46.6,41.5,48.1,30.2,20.2,19.1,36.3,30.5,74.5,50.3,42.2,27.3,26.7,9.9,8.5,47.7,50.8,39,32,70.564007697852,77.57614162140416,81.15549999999999,1.0516516516516519,2024,0,0,35.00936,,73.8,58.6,1.046,0.865,3.40348
Notre Dame,102.71748958976,105.39646333417,0.42651436854692,3–3,3,6,47.2,46.4,27.3,28.9,19.2,15.7,27.1,26.8,65.7,50.8,44.7,28.2,33.1,7.5,12.3,48.2,50,42.1,35.4,66.899528618071,77.23575076608786,80.95150000000001,0.8518000000000001,2024,0,0,65.20216,,71.7,75.2,0.956,0.998,19.04835
UC San Diego,106.13972213029,109.10246156558,0.42150272358054,3–3,3,6,49.1,47.3,34.5,29,15.8,16.8,26.7,36.7,68.2,53,49.8,28.7,29,9.5,10.7,40.5,46.5,38.7,38.6,67.346973602456,77.36046267087276,79.417,2.1358271654330863,2024,0,0,9.057040000000004,,70.2,77.1,1.03,1.054,12.717683333333
Tennessee St.,105.96991312458,108.93299828745,0.42137181050158,2–3,2,5,51.2,53.1,34.2,43.6,21,22.4,32.7,34.1,69.7,52.2,51.4,33,37.5,6.7,12.4,53.8,55.5,36.3,34.9,70.190472983483,76.19025661587811,79.124,2.353141256502601,2024,0,0,22.50016,,76,72.5,1.05,1.061,16.4642
Mount St. Mary's,100.11193500112,102.91883486192,0.42116441046458,1–4,1,5,46.4,49.1,29.6,38.1,20.7,21.5,33.2,34.7,68.3,48.8,52.2,27,29.4,9.4,7.4,46.5,46,29.3,37.7,67.891169379744,77.11175529788085,79.49149999999997,1.9218312674930038,2024,0,0,0.20008000000000284,,72.2,74.5,0.969,1.022,15.40396
South Alabama,102.86436345076,105.90453776229,0.41703459485441,3–3,3,6,52.3,52.5,32.3,37.3,17.2,14.2,23,29.1,66.3,52.9,55,34.4,32.7,7.7,11.4,40.4,49.4,38.4,42.7,66.08195055036,76.33786802030457,79.7245,2.282,2024,0,0,11.579360000000003,,71.8,69.1,1.03,1.127,20.823283333333
Towson,101.88745812438,105.00726692063,0.41414695738215,3–4,3,7,43.7,50.3,36.7,31,21.6,17.2,41.8,27.6,60.8,43.3,47.4,29.7,36.9,11.1,10,38.1,53.5,27.2,35.7,62.672334418941,77.49265741299537,79.711,1.4448000000000003,2024,0,0,1.6650000000000034,,62.5,69.9,0.961,1.045,24.091142857143
Morehead St.,99.061183524528,102.10069217644,0.41397641226124,3–3,3,6,49.5,48.8,31.9,43.1,26.3,15.3,32.5,26.2,67.7,52.9,48.6,30.2,32.8,10.5,9.8,48.5,49.3,44.4,36.7,66.389267587404,77.96992782678427,80.545,2.309138172365526,2024,0,0,15.692280000000002,,70,76.2,0.935,1.066,32.611466666667
Northeastern,107.03232898698,110.52160723089,0.40880169793701,3–5,3,8,53.9,55,37.6,23.8,20,16,34.7,33.5,66.4,55.8,55.7,33.8,36,9.7,12.3,54.3,47.6,36.7,39.5,66.444877284491,78.21761874869219,79.2015,1.9634073185362921,2024,0,0,21.871480000000002,,73.2,78.9,1.111,1.16,16.5062
North Alabama,101.97591664822,105.31282826441,0.40847252457945,2–3,2,5,47.5,51.8,35.2,39,20,21.3,20.6,31.5,73.5,44.7,51.2,35.4,35.4,5.3,8,41.1,48.9,33.2,31.5,71.267385327407,76.55587868716245,79.88,2.2890000000000006,2024,0,0,3.6716800000000016,,77.1,64.7,0.944,1.019,17.07782
Eastern Washington,106.0843626402,109.60705742658,0.40717122774172,0–6,0,6,51,58.4,31,43.8,19.7,12.9,20.8,29.8,73.5,51.9,57,33.3,40.6,3.8,10.9,67.1,53.7,47,36.1,71.889132436917,77.74523713011754,80.59,1.8056388722255545,2024,0,0,4.117800000000003,,66.4,70.8,0.959,1.233,46.250066666667
Penn,105.51755891336,109.07860143661,0.40571678289243,4–3,4,7,52.4,50,34.2,25.9,19,14.5,35.3,25.2,66.8,51,51.8,36.5,31.6,9.2,8.9,54.5,54.1,37.6,40.9,66.874077034842,76.69556410775773,79.50299999999999,1.5766306522609037,2024,0,0,0.19992000000000287,,64.1,70,1.086,1.036,11.595385714286
Milwaukee,106.36050094071,109.95432537796,0.4056074922965,1–4,1,5,44.9,57.3,27.5,30.6,16,18.3,36.2,42.4,68.8,45,52.9,29.9,43.1,9.4,18.3,45.2,60.3,44.4,37.8,69.46812816593,76.62996941896024,79.4025,1.871,2024,0,0,0.20000000000000287,,77.5,71.3,1.047,1.218,25.36818
Youngstown St.,107.15268841501,110.97656947754,0.40053432789333,2–3,2,5,47.3,50.2,28.5,35.1,15.7,14.8,29.8,27.4,71.6,48,48.7,30.8,35.1,11,13.3,42,52.6,38,37.4,70.752445884214,76.46246246246247,80.445,2.471,2024,0,0,0.20000000000000284,,70,67.3,1.012,1.056,21.32202
Marist,99.16168162877,102.81865661007,0.39736072952813,4–2,4,6,52.6,46.7,33.9,43,18.4,20.8,21.9,27.1,68,53.8,49.5,33.6,28.2,8.9,6.1,52.3,44.6,34.2,39.2,66.763238443564,76.55360501567398,78.93799999999999,1.2587482503499303,2024,0,0,4.372120000000003,,62.4,64.7,0.997,0.938,7.3638
Troy,99.889922321072,103.65281817991,0.39526125487879,1–4,1,5,46.5,49.5,47.4,47.7,22.7,17.8,38,28.7,72.2,43.6,49.5,34.2,33,6.4,13.8,49.6,50.4,37.5,33.1,70.532394009283,76.97295660948537,79.926,1.535985605757697,2024,0,0,0.6042800000000028,,68.9,70.8,1.009,1.033,14.50056
Chattanooga,102.38621412809,106.24604708854,0.3951862074741,4–2,4,6,51.8,47.9,33.6,24.9,19.1,14.8,28.3,24.9,68.5,55.1,46.1,32.6,33.8,9.6,6.3,49,39.6,53.8,38.9,68.516617038596,76.96409628722971,80.837,1.5927999999999995,2024,0,0,0.20000000000000284,,73,68.8,1.043,1.003,7.7145833333333
Utah Valley,97.558221863281,101.38889759991,0.39104687899863,3–2,3,5,48.4,46.7,37.7,36.9,20.6,17.7,26,26.7,68.1,55.2,46.7,24.2,31.1,11.4,9.2,56.7,55.9,36.3,35.9,68.901428723129,77.47369473894778,81.3415,1.8917783556711338,2024,0,0,3.508720000000002,,64.1,73.6,0.944,0.99,16.1365
San Diego,101.55068592004,105.59028179746,0.389694772926,5–2,5,7,49.1,44.5,36.8,32.5,20.1,18.5,28,28,71.9,49.4,45.3,32.3,28.7,11.6,7.1,50,55.4,33.1,37,70.961287646294,77.10637417218543,80.35700000000001,1.0713999999999997,2024,0,0,19.513120000000004,,76.4,64.5,1.009,0.926,6.7450714285714
George Washington,101.55270269806,105.6421227426,0.38840737026543,6–1,6,7,53.8,45.2,35.6,19.6,18.1,16.1,21.8,24.7,76.9,52.8,49.3,36.8,26.8,12.9,10.2,41.9,46.4,39.2,45.2,74.018380904076,77.54077253218885,80.20049999999999,1.0806161232246447,2024,0,0,23.947200000000002,,80,68,1.064,0.922,8.1874571428571
Maine,102.36970464306,106.66832640622,0.3838982250945,4–4,4,8,49.7,50.7,31.9,32.1,17,20.7,21.8,29.5,66.4,51.4,51.6,30.9,32.7,5.7,7.9,47.4,48.5,35.3,34.2,66.879330775843,77.46817248459959,79.8055,2.31493701259748,2024,0,0,0.20004000000000283,,75.9,67.4,1,0.997,8.1997875
Quinnipiac,102.88603712536,107.25128187576,0.38275886876346,4–1,4,5,51,52.5,34.3,23.5,17.8,14.2,32.9,24.6,72,48.8,51.8,37.1,35.8,10.6,8.4,60.7,56.2,32.3,37.6,71.046334777377,77.25819672131148,79.6575,2.08,2024,0,0,11.892600000000002,,78.6,61.3,1.076,1.059,5.41338
SIU Edwardsville,102.26430290173,106.61377103637,0.38248870441142,3–3,3,6,48.3,50,30.8,34.8,14,12.9,27.6,28.1,62.1,44.1,51.1,37.4,32.4,13.9,9.9,43.8,54.7,35.1,44.6,66.007740180809,76.68416701116165,79.97199999999998,2.164167166566687,2024,0,0,0.9500400000000028,,71.3,74.3,1.045,1.099,16.954666666667
Kennesaw St.,103.24875179046,107.64254398246,0.38242678677298,2–3,2,5,46.2,53.3,37.1,49.7,16.4,21.4,33.8,34.3,79.5,48.8,54.6,28.5,33.9,12.9,16.9,47.5,50,41.7,36.6,74.070644763528,76.69877049180327,80.08,2.075,2024,0,0,13.7284,,71.1,74.3,1.031,1.104,14.51102
Texas Southern,99.76104490533,104.24265895721,0.37628372105783,0–7,0,7,38.9,52,16.4,41.6,17.6,14.4,26.5,31.7,68.3,38.2,50.6,26.7,36,9.1,12.6,41.4,58.6,36.1,39.9,69.05153272114,76.66727903653808,80.564,2.340868173634727,2024,0,0,10.1578,,60.3,71.4,0.818,1.129,47.268414285714
Rice,106.2695660864,111.0610225881,0.37585954642327,0–5,0,5,46.3,59.9,36.3,36.6,17.2,14.2,22.6,26.1,73.3,46.8,59.7,30.3,40.2,9.2,11.8,54.2,53.8,36.9,35.3,71.128286034999,77.97311271975181,81.2775,1.96,2024,0,0,15.950000000000001,,73.8,73.9,0.961,1.215,28.58728
FIU,101.34362110195,105.96755257427,0.37447082154362,2–7,2,9,50.5,55.5,28.9,42.4,23.4,26.1,31,38.9,73.2,53.5,58.4,30.8,34.2,9.3,13.8,54.6,56.1,41,41,71.404488737017,76.22448149654333,80.77400000000002,2.073385322935413,2024,0,0,1.2937200000000026,,65.4,71.8,0.98,1.057,14.938533333333
Sacred Heart,102.77618569884,107.87428149173,0.36430037712372,3–3,3,6,49.9,52,33.1,28.7,18.9,20.3,30.5,30.9,73.1,47.8,53.2,36.1,33.6,13.6,7.7,42,52.4,33.1,39.9,71.364870109645,77.0158221510114,79.17949999999999,2.610077984403119,2024,0,0,0.20004000000000283,,71.3,56.2,1.038,1.004,10.891666666667
Tennessee Martin,104.43405446449,109.67882093561,0.36273676336095,3–2,3,5,49.7,48.5,31,27.2,16.8,13,30.5,26.5,74.8,47.5,47.5,35.9,33.1,7,11.9,45.2,50.3,34.8,44,72.374021267196,76.83975903614459,80.62150000000001,2.497801758593126,2024,0,0,6.416920000000002,,71.2,69.1,1.04,1.053,17.7366
Jackson St.,101.98419853738,107.26125039605,0.3588934752144,2–6,2,8,45.9,55.7,33.6,41.2,20,18.6,30.8,31.8,71.9,46.3,53.2,29.9,38.9,10.6,10.4,51,63.1,32,49.4,70.800861392865,75.50446609825416,79.08300000000001,2.4110355857656938,2024,0,0,1.800720000000003,,67.3,70.7,0.959,1.134,23.7309625
Texas St.,98.977410359275,104.14276670526,0.35777893438943,3–4,3,7,44.2,48.2,38,49.1,20.3,18.4,36.1,27.9,68.3,46.3,50.4,25.7,29.5,12,10.1,47.9,49.4,26.9,34.8,66.606813926553,77.30122199592667,79.90100000000001,2.0514102820564113,2024,0,0,9.045480000000001,,63,72.5,0.951,1.024,14.170857142857
